Player ID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Cro,Dri,Fre,Fin,Fir,Fla,Lon,OtB,Pas,Vis,Acc,Ant,Hea,Jum,Mar,Pac,Pos,Sta,Str,Tck,Agi,Bal,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Ref,TRO,Pun,Thr,Agg,Bra,Cmp,Cnt,Dec,Det,Ldr,Tea,Wor,Cor,L Th,Pen,Tec,Best Pos,Best Role,Best Duty,Agreed Playing Time,F/PT,Wage,Expires
343,Maximilian Eggestein,"DM, M (C)",Freiburg,GER,181 cm,77 kg,28,9000000.0,10,11,8,8,14,10,11,12,14,13,11,13,11,11,12,12,12,17,12,12,12,14,3,3,2,2,3,2,2,3,2,3,2,12,12,14,16,13,13,15,15,15,8,6,13,14,M (C),Carrilero,Support,Important Player,Full Time,21000.0,30/6/2024
344,Kingsley Ehizibue,D/WB/M (R),Udinese,NGA,189 cm,83 kg,30,2200000.0,11,12,7,9,10,10,7,13,11,9,16,8,10,14,11,17,11,14,12,13,13,13,1,1,2,2,4,3,3,3,4,1,3,12,12,9,8,10,12,9,12,15,8,14,8,11,D/WB (RL),Wing-Back,Support,Regular Starter,Full Time,19750.0,30/6/2024
345,Caleb Ekuban,"AM (RC), ST (C)",Genoa,GHA,182 cm,80 kg,31,3800000.0,11,13,5,12,12,10,8,12,13,12,15,11,12,13,4,15,7,13,14,5,13,13,3,1,3,3,2,3,3,2,3,1,1,14,13,11,12,11,11,10,14,13,5,3,12,13,ST (C),Pressing Forward,Attack,Regular Starter,Full Time,16250.0,30/6/2024
346,Walid El Bouradi,M/AM (RC),Udinese,MAR,176 cm,66 kg,18,55000.0,7,9,3,10,8,6,3,5,9,5,12,2,2,6,3,9,2,6,2,2,12,4,3,2,1,2,3,3,1,1,1,4,1,5,5,9,1,7,5,8,5,10,4,3,7,5,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Youth Contract,250.0,30/6/2024
347,Omar El Hilali,D/WB (R),Espanyol,MAR,183 cm,81 kg,21,10000000.0,12,11,7,5,9,9,10,15,9,11,15,13,10,10,13,14,13,14,13,13,15,13,3,1,3,1,2,3,3,2,2,1,3,13,12,14,13,13,13,8,14,14,8,13,6,11,D/WB (RL),Wing-Back,Defend,Regular Starter,Full Time,4000.0,30/6/2025
348,Issam El Maach,GK,FC Twente,MAR,187 cm,94 kg,25,400000.0,3,1,6,2,7,13,3,3,11,10,10,11,3,12,1,11,12,11,14,3,12,9,12,10,10,10,11,12,12,12,11,11,12,6,13,7,8,12,10,12,10,14,2,3,3,11,GK,Goalkeeper,Defend,First-Choice Goalkeeper,Full Time,1000.0,30/6/2025
349,Aidan Elliott-Wheeler,AM (RL),Oxford United,ENG,175 cm,68 kg,19,500000.0,12,9,6,6,7,7,4,11,11,4,13,6,7,10,7,13,7,10,6,7,11,5,2,3,2,3,1,1,3,3,3,2,2,11,5,6,9,6,11,4,8,12,7,7,2,8,"M/AM (RL), ST (RL)",Winger,Support,Future Prospect,Full Time,675.0,30/6/2024
350,Leon Elliott,D (C),Ipswich Town,ENG,178 cm,68 kg,18,55000.0,2,3,2,4,9,5,8,6,9,10,11,8,9,10,9,11,10,7,5,15,10,9,1,1,2,1,2,2,3,3,2,4,2,8,7,9,10,7,12,8,8,10,4,1,5,8,D (C),Central Defender,Cover,Youngster,Youth Contract,65.0,30/6/2024
351,O'Shea Ellis,"DM, M (C)",Birmingham,ENG,191 cm,80 kg,19,325000.0,5,5,5,7,14,5,7,8,9,11,12,11,6,12,6,9,9,7,6,12,10,7,2,1,1,1,3,3,2,4,1,2,1,10,7,4,5,12,14,12,8,12,4,5,6,11,M (C),Central Midfielder,Support,Future Prospect,Full Time,625.0,30/6/2024
352,Aritz Elustondo,D (RC),Real Sociedad,ESP,182 cm,72 kg,31,34000000.0,13,10,7,11,12,4,12,9,13,13,12,14,15,13,14,14,14,15,14,15,12,12,1,2,3,2,3,2,2,2,1,3,2,13,16,13,15,14,16,17,16,15,4,9,6,13,D (C),Libero,Defend,Regular Starter,Full Time,49000.0,30/6/2024
353,Aidomo Emakhu,"M (R), AM (RL), ST (C)",Millwall,IRL,175 cm,67 kg,21,3000000.0,9,12,5,11,11,12,10,10,10,8,16,11,10,11,5,15,8,10,11,5,12,11,3,2,2,1,3,3,1,3,3,2,1,12,9,8,9,7,11,3,10,12,6,3,9,10,"M/AM (RL), ST (RL)",Winger,Attack,Squad Player,Full Time,7500.0,30/6/2024
354,Emanuel Benjamin,D/WB (R),Real Madrid,ITA,181 cm,69 kg,17,475000.0,9,14,2,12,7,6,4,11,14,7,11,11,8,11,9,10,7,9,4,10,9,14,1,2,2,3,1,3,2,1,3,1,1,7,7,5,8,11,14,7,13,12,4,6,3,7,D/WB (RL),Wing-Back,Defend,Youngster,Full Time,300.0,30/6/2026
355,Johnny Emerson,AM (L),Newcastle,SCO,176 cm,69 kg,20,150000.0,11,13,5,10,12,14,2,9,9,6,13,12,4,7,5,13,5,5,5,4,13,5,1,2,1,1,2,2,2,3,1,1,3,10,6,7,6,9,6,1,6,10,6,1,3,9,"M/AM (RL), ST (RL)",Winger,Attack,Youngster,Full Time,250.0,30/6/2024
356,Emirhan Ä°lkhan,M/AM (C),Torino,TUR,176 cm,72 kg,21,2300000.0,11,15,5,12,14,15,11,13,12,12,12,12,7,8,4,13,7,13,8,7,13,12,1,3,3,3,3,2,1,3,2,1,3,9,10,12,10,13,13,7,12,14,6,3,8,13,M (C),Mezzala,Attack,Breakthrough Prospect,Full Time,6750.0,30/6/2024
357,Luke Enright,ST (C),Stoke,ENG,175 cm,66 kg,18,100000.0,1,8,2,11,11,11,1,11,3,1,11,8,11,4,1,11,3,4,4,2,11,3,2,1,3,2,1,1,2,3,1,3,2,14,5,8,2,5,5,1,2,3,1,1,7,9,ST (C),Poacher,Attack,Youngster,Youth Contract,250.0,30/6/2024
358,Kai Enslin,"AM (RL), ST (C)",Charlton,ENG,182 cm,69 kg,19,500000.0,11,12,4,7,7,11,2,8,10,4,12,3,6,9,3,11,4,11,2,5,11,5,1,1,3,1,2,1,1,2,1,3,2,9,4,5,5,5,4,4,5,6,6,4,2,10,"M/AM (RL), ST (RL)",Winger,Support,Future Prospect,Full Time,450.0,30/6/2024
359,Eric GarcÃ­a,D (C),Barcelona,ESP,182 cm,79 kg,24,6400000.0,10,12,8,8,14,11,8,12,15,14,13,14,13,12,14,13,15,14,13,14,14,12,2,2,2,3,2,1,4,3,1,3,2,11,12,15,14,14,15,14,15,14,6,8,9,14,D (C),Ball Playing Defender,Defend,Fringe Player,Full Time,135000.0,30/6/2024
360,Josh Esen,"AM (C), ST (C)",Wolves,WAL,168 cm,60 kg,20,170000.0,6,12,6,14,11,10,6,9,9,6,14,6,8,4,4,13,7,11,1,6,11,6,1,3,4,2,2,2,3,1,1,1,2,5,5,7,7,12,15,5,7,12,6,4,6,11,ST (C),Advanced Forward,Attack,Youngster,Full Time,1200.0,30/6/2024
361,Jon Esenga,D (LC),Fulham,ENG,175 cm,68 kg,19,140000.0,9,5,1,2,9,7,5,7,11,10,9,11,9,5,12,6,9,10,5,7,9,3,3,3,3,3,2,3,4,3,1,1,2,6,8,8,5,15,18,12,8,13,5,7,6,6,D/WB (RL),Inverted Wing-Back,Defend,Youngster,Full Time,550.0,30/6/2024
362,Francesco Pio Esposito,ST (C),Inter,ITA,189 cm,80 kg,20,7800000.0,6,13,4,16,13,13,10,14,15,11,14,14,17,16,5,12,6,10,14,7,13,14,1,2,3,1,3,3,3,3,2,1,2,10,11,14,13,13,15,10,11,11,3,3,16,15,ST (C),Complete Forward,Attack,Breakthrough Prospect,Full Time,19250.0,30/6/2028
363,Cameron Eubank,ST (C),Birmingham,ENG,177 cm,71 kg,19,95000.0,4,11,4,8,6,8,8,11,9,8,14,4,11,9,4,14,5,13,6,6,14,7,2,3,1,1,1,1,2,3,1,2,4,11,6,8,5,8,12,11,7,8,6,5,2,8,ST (C),Pressing Forward,Support,Youngster,Full Time,650.0,30/6/2024
364,George Evans,GK,Millwall,ENG,194 cm,82 kg,20,60000.0,3,1,5,2,1,3,1,1,6,4,6,5,1,11,1,7,6,3,5,3,8,5,12,4,8,11,8,8,7,12,10,11,8,5,12,5,5,12,17,9,5,4,3,2,3,1,GK,Goalkeeper,Defend,Youngster,Full Time,400.0,30/6/2024
365,Edu ExpÃ³sito,M (C),Espanyol,ESP,179 cm,75 kg,28,7400000.0,10,12,12,12,14,9,14,10,14,11,13,15,9,8,12,13,14,12,11,13,12,12,2,1,1,2,3,3,1,3,1,3,3,11,14,14,15,15,4,13,13,13,9,7,12,13,M (C),Central Midfielder,Defend,Important Player,Full Time,22500.0,30/6/2024
366,FabiÃ¡n,"DM, M/AM (C)",Paris Saint-Germain,ESP,189 cm,73 kg,29,85000000.0,12,14,9,13,16,15,15,14,16,15,12,14,11,14,12,11,14,15,12,14,12,16,1,2,3,2,3,1,2,1,1,3,1,11,12,14,12,15,13,11,15,13,8,9,11,16,"DM, M (C)",Deep Lying Playmaker,Defend,Regular Starter,Full Time,120000.0,30/6/2025
367,Wout Faes,D (C),Leicester,BEL,187 cm,84 kg,27,18000000.0,10,11,8,6,12,11,8,8,12,14,12,16,15,14,15,12,12,13,15,16,11,13,3,1,1,3,3,3,2,1,1,1,1,13,13,14,12,12,14,12,13,14,8,5,5,12,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,58000.0,30/6/2025
368,Patrik Farkas,"DM, M/AM (RLC)",Blackburn,HUN,184 cm,70 kg,18,65000.0,5,10,6,6,9,12,4,13,9,10,10,7,4,10,5,10,6,2,1,6,12,5,3,1,2,1,1,2,3,1,2,2,1,5,6,6,4,11,7,9,11,6,7,1,5,5,"M (C), AM (RLC), ST (RL)",Central Midfielder,Support,Youngster,Full Time,250.0,30/6/2024
369,Ansu Fati,"AM (RLC), ST (C)",Monaco,ESP,178 cm,66 kg,22,61000000.0,12,16,6,12,13,18,12,15,12,13,14,13,10,8,3,14,4,11,10,4,15,13,4,1,2,2,3,3,2,2,2,2,3,8,11,13,11,11,16,9,9,9,6,5,11,15,"M/AM (RL), ST (RL)",Winger,Attack,-,Full Time,250000.0,30/6/2026
370,Luke Faxon,GK,Sheffield United,ENG,187 cm,75 kg,20,45000.0,1,3,5,2,1,3,3,3,6,3,11,2,1,11,2,8,6,1,2,2,14,5,8,8,2,5,11,8,9,10,11,12,4,5,13,4,10,12,5,1,4,3,2,2,3,1,GK,Sweeper Keeper,Defend,Youngster,Full Time,400.0,30/6/2026
371,Preston Fearon,M/AM (C),West Ham,ENG,176 cm,65 kg,18,110000.0,4,9,6,7,14,12,4,9,10,14,8,8,5,7,3,11,5,3,4,6,11,5,2,2,3,3,2,2,1,2,2,3,4,12,5,9,3,14,8,2,13,8,4,2,2,12,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,Youngster,Youth Contract,250.0,30/6/2024
372,William Feola,D (C),Roma,ITA,192 cm,83 kg,19,120000.0,1,1,2,5,6,5,3,4,2,4,8,6,9,15,13,5,10,4,7,13,7,6,2,1,3,2,2,1,3,2,3,1,1,11,8,6,6,13,12,1,5,4,1,2,1,1,D (C),Central Defender,Defend,Youngster,Full Time,475.0,30/6/2024
373,Lorenz Ferdinand,GK,Brighton,ENG,192 cm,80 kg,18,170000.0,1,3,7,2,2,1,3,2,9,5,9,9,1,11,1,7,10,1,6,2,8,2,8,7,7,12,7,9,6,13,5,5,7,10,8,4,9,13,7,3,6,5,3,3,1,2,GK,Goalkeeper,Defend,Youngster,Full Time,250.0,30/6/2024
374,Seb Ferdinand,AM (RLC),Arsenal,ENG,173 cm,66 kg,19,550000.0,11,14,4,8,7,10,3,10,9,9,15,8,6,7,5,13,4,5,7,5,10,7,1,3,3,3,3,1,2,3,2,3,2,6,5,11,5,8,7,8,7,8,6,6,4,6,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,725.0,30/6/2025
375,Lewis Ferguson,"DM, M/AM (C)",Bologna,SCO,181 cm,75 kg,25,27000000.0,9,12,8,12,13,10,14,15,15,11,13,13,14,12,13,13,14,18,15,14,13,14,3,2,1,3,1,4,2,1,1,2,3,16,15,13,13,13,16,11,15,17,7,7,15,13,M (C),Box To Box Midfielder,Support,Important Player,Full Time,28000.0,30/6/2026
376,Bruno Fernandes,M/AM (RC),Sheffield Wednesday,POR,170 cm,61 kg,19,0.0,6,4,3,5,13,10,3,9,7,6,13,3,4,2,1,13,5,6,1,5,13,6,2,2,3,1,3,1,2,1,2,2,4,10,4,5,1,10,9,11,6,10,4,4,1,8,"M/AM (RL), ST (RL)",Central Midfielder,Support,Youngster,Full Time,350.0,30/6/2024
377,Leonardo Ferrara,ST (C),Udinese,ITA,177 cm,68 kg,17,85000.0,4,12,5,14,9,9,6,10,6,5,11,10,8,6,4,6,5,5,5,3,8,6,3,1,1,2,1,1,2,2,3,1,2,12,3,6,4,12,12,4,5,6,4,1,7,10,ST (C),Poacher,Attack,Youngster,Youth Contract,250.0,30/6/2025
378,Sam Field,"DM, M (C)",QPR,ENG,191 cm,90 kg,27,5200000.0,11,10,11,10,13,10,10,7,14,13,11,14,12,13,10,12,13,12,10,13,11,12,2,1,3,1,3,1,3,3,1,3,2,13,13,15,12,10,12,11,15,14,9,6,11,14,DM,Deep Lying Playmaker,Defend,Regular Starter,Full Time,8750.0,30/6/2024
379,Frank Fielding,GK,Stoke,ENG,186 cm,77 kg,37,7000.0,1,1,8,1,5,3,1,3,7,5,8,12,2,14,2,7,13,14,12,2,13,11,12,11,11,13,12,12,12,12,8,8,12,7,15,9,12,11,14,12,12,10,3,3,1,6,GK,Goalkeeper,Defend,Backup,Full Time,5250.0,30/6/2024
380,Charlie Finney,M (R),Coventry,ENG,178 cm,62 kg,16,24000.0,10,7,4,5,8,8,5,1,8,7,13,3,2,7,4,12,1,5,4,5,13,5,4,1,1,4,4,1,2,3,1,2,2,5,5,3,1,3,9,1,6,10,7,4,1,7,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Youth Contract,250.0,30/6/2025
381,Andrew Fisher,GK,Swansea,ENG,188 cm,83 kg,27,475000.0,2,3,6,3,11,10,1,10,11,11,10,11,5,14,1,10,14,11,12,1,12,11,12,10,10,11,13,16,14,12,10,5,11,8,11,10,13,11,7,8,15,11,4,2,1,10,GK,Goalkeeper,Defend,First-Choice Goalkeeper,Full Time,11750.0,30/6/2024
382,Nathan Fisher,GK,Middlesbrough,ENG,190 cm,68 kg,20,60000.0,1,3,5,2,1,3,3,3,9,2,11,6,1,14,3,7,4,2,6,2,10,5,12,10,6,8,12,6,9,12,10,15,8,8,14,5,7,12,12,9,5,4,2,3,1,2,GK,Goalkeeper,Defend,Youngster,Full Time,250.0,30/6/2024
383,Alfie Fisken,"DM, M (C)",Leicester,ENG,182 cm,75 kg,19,70000.0,5,2,5,6,13,5,6,5,7,7,12,5,5,8,4,9,8,6,6,8,7,6,3,3,3,1,3,3,3,1,1,3,2,6,6,7,5,7,8,12,7,11,5,1,1,13,"DM, M (C)",Mezzala,Defend,Youngster,Full Time,375.0,30/6/2024
384,Lewis Forshaw,GK,Burnley,ENG,195 cm,79 kg,20,80000.0,3,1,7,2,1,2,3,2,4,2,7,6,1,11,1,2,5,2,6,2,11,3,11,4,5,5,6,7,5,11,7,7,6,9,14,2,6,11,15,9,3,2,4,2,1,1,GK,Goalkeeper,Defend,Youngster,Full Time,250.0,30/6/2024
385,HÃ©ctor Fort,"D (RLC), WB (R)",Elche,ESP,185 cm,75 kg,18,2100000.0,12,11,7,8,13,11,8,12,12,10,14,13,10,10,11,14,12,13,14,12,13,12,1,2,2,2,2,3,3,2,1,1,3,14,12,10,10,13,14,8,13,12,7,12,8,13,D/WB (RL),Inverted Wing-Back,Defend,-,Full Time,18750.0,30/6/2027
386,Ãngel FortuÃ±o,GK,Espanyol,ESP,183 cm,75 kg,23,850000.0,1,1,5,3,2,2,2,2,10,8,14,13,1,9,2,11,13,7,6,3,11,9,7,9,11,9,12,11,6,12,12,12,7,12,13,9,11,14,19,7,9,8,1,3,4,2,GK,Sweeper Keeper,Defend,Backup,Full Time,4000.0,30/6/2025
387,Dimitri Foulquier,"D (RL), WB (R)",Valencia,GLP,183 cm,77 kg,32,3900000.0,11,11,6,9,11,10,9,13,9,10,15,12,9,11,13,15,13,14,14,12,13,14,2,3,1,3,2,2,1,3,1,2,2,11,14,13,13,13,14,7,12,13,9,11,7,11,D/WB (RL),Wing-Back,Defend,Squad Player,Full Time,41000.0,30/6/2025
388,Jacob Fowler,M (C),Oxford United,ENG,171 cm,64 kg,19,40000.0,1,4,4,5,10,5,5,8,13,8,12,5,4,4,9,11,3,5,4,4,9,5,3,2,2,1,3,3,1,4,1,1,2,12,1,7,2,9,9,6,6,9,3,1,3,6,"M (C), AM (RLC), ST (RL)",Central Midfielder,Attack,Youngster,Full Time,250.0,30/6/2024
389,Jack Fox,"D (RC), WB (R), DM",Portsmouth,ENG,180 cm,80 kg,19,30000.0,5,3,5,1,7,5,2,5,8,7,9,9,7,8,7,9,8,10,3,8,10,7,1,4,2,3,1,3,3,2,1,2,1,10,10,5,7,9,8,5,13,13,1,3,1,5,"DM, M (C)",Ball Winning Midfielder,Defend,Youngster,Full Time,250.0,30/6/2024
390,Juan Foyth,"D (RC), DM",Villarreal,ARG,187 cm,69 kg,27,15500000.0,11,13,11,8,15,12,7,13,14,13,13,13,15,13,14,14,14,15,13,16,14,14,2,1,1,3,4,3,3,2,3,2,3,14,16,16,12,11,12,10,15,16,7,8,8,15,D (RL),Inverted Full-Back,Defend,Regular Starter,Full Time,44500.0,30/6/2027
391,Harry French,GK,Leicester,ENG,190 cm,78 kg,19,80000.0,1,3,8,1,1,2,2,3,8,5,12,7,1,15,3,11,7,4,5,1,16,6,11,9,8,14,13,7,6,5,8,13,8,9,11,3,5,7,8,13,6,5,4,3,2,2,GK,Goalkeeper,Defend,Youngster,Full Time,575.0,30/6/2024
392,Morten Frendrup,"DM, M (C)",Genoa,DEN,178 cm,71 kg,24,21000000.0,10,9,8,10,13,7,10,13,14,14,13,12,13,9,15,14,13,15,11,15,13,11,1,1,3,3,3,4,3,3,2,2,1,15,13,12,13,14,12,13,14,17,8,6,7,13,"DM, M (C)",Ball Winning Midfielder,Support,Important Player,Full Time,23500.0,30/6/2026
393,Marco Friedl,"D (LC), WB (L)",Werder Bremen,AUT,187 cm,82 kg,27,5200000.0,12,11,13,7,12,10,7,9,13,12,12,13,12,12,13,14,13,15,13,15,12,14,1,2,1,3,1,1,3,3,1,3,2,17,14,12,12,12,16,13,14,13,11,15,10,13,D/WB (RL),Ball Playing Defender,Defend,Important Player,Full Time,16250.0,30/6/2026
394,Marvin Friedrich,D (C),Gladbach,GER,193 cm,83 kg,29,7400000.0,7,8,3,7,10,8,7,8,11,10,11,13,16,17,14,13,14,12,16,14,8,15,2,2,2,4,3,3,2,2,1,3,1,15,16,11,13,12,14,13,12,15,3,10,7,10,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,44500.0,30/6/2024
395,Max Fry,D (C),Southampton,ENG,183 cm,72 kg,18,180000.0,1,3,1,1,4,5,1,4,5,4,12,6,12,8,11,9,13,4,4,13,11,5,2,1,1,2,1,3,4,1,3,2,3,14,7,5,9,11,7,1,4,5,1,1,1,1,D (C),No-Nonsense Centre-Back,Defend,Youngster,Full Time,250.0,30/6/2025
396,Jay Fulton,"DM, M (C)",Swansea,SCO,183 cm,78 kg,31,2200000.0,11,11,9,12,13,10,9,11,12,12,10,12,13,13,10,10,12,13,14,15,11,12,1,2,2,1,1,2,1,4,3,2,2,13,15,13,12,13,10,12,13,12,9,8,10,13,"DM, M (C)",Central Midfielder,Defend,Regular Starter,Full Time,11750.0,30/6/2024
397,Sean Fusire,"D/WB (R), M (RC)",Sheffield Wednesday,ENG,177 cm,70 kg,20,1200000.0,8,10,7,11,11,5,9,10,12,9,12,10,5,6,12,10,11,13,5,13,9,11,3,3,1,2,2,3,3,2,3,3,1,14,12,11,7,8,14,14,12,12,5,7,4,9,"DM, M (C)",Ball Winning Midfielder,Support,Breakthrough Prospect,Full Time,875.0,30/6/2026
398,Matteo Gabbia,D (C),Milan,ITA,185 cm,78 kg,25,5800000.0,6,7,7,6,12,4,7,8,13,11,13,13,14,13,14,12,14,14,15,14,12,15,1,1,2,2,3,2,1,2,2,2,2,13,13,14,15,13,14,10,15,14,4,10,8,12,D (C),Wide Centre-Back,Defend,Fringe Player,Full Time,75000.0,30/6/2027
399,Gabriel,"M (L), AM (RL)",Real Madrid,ESP,178 cm,66 kg,17,250000.0,7,10,4,6,12,8,6,9,13,13,13,14,17,17,15,15,15,16,17,16,13,14,2,3,2,3,1,1,1,3,1,3,2,16,16,12,13,14,13,11,16,14,4,7,7,13,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,300.0,30/6/2026
400,Gabriel,D (C),Arsenal,BRA,190 cm,78 kg,27,334000000.0,11,12,5,7,5,13,6,11,6,6,13,7,3,4,2,13,2,6,2,4,13,13,3,3,2,2,3,3,1,2,1,3,2,7,3,7,6,5,7,1,6,11,6,1,5,9,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,115000.0,30/6/2027
401,Gabriel Jesus,"AM (RL), ST (C)",Arsenal,BRA,175 cm,73 kg,28,133000000.0,11,15,10,13,14,16,11,15,13,13,14,15,14,9,6,14,9,14,13,7,15,14,1,2,3,1,2,1,3,3,1,1,2,14,14,13,13,14,15,12,17,17,7,3,12,15,ST (C),Pressing Forward,Attack,Squad Player,Full Time,300000.0,30/6/2025
402,Gaizka GarcÃ­a,GK,AlavÃ©s,ESP,192 cm,75 kg,20,220000.0,1,2,4,2,1,3,3,3,9,7,14,5,1,11,1,11,10,4,7,1,11,6,7,8,9,5,14,10,9,13,13,15,9,6,8,6,11,14,9,1,8,7,2,1,1,6,GK,Goalkeeper,Defend,Future Prospect,Full Time,300.0,30/6/2025
403,Tomas Galvez,D/WB (L),Man City,FIN,173 cm,63 kg,20,1400000.0,10,8,2,7,10,8,5,8,10,12,13,10,9,6,10,9,10,12,5,15,10,15,1,1,2,1,1,1,2,1,1,3,2,7,10,7,14,10,14,8,14,14,7,4,7,13,D/WB (RL),Full-Back,Defend,Youngster,Full Time,5750.0,30/6/2026
404,Xabi GarÃ­n,M/AM (C),Osasuna,ESP,169 cm,61 kg,18,110000.0,5,8,6,8,14,11,8,7,11,9,12,4,5,3,7,10,3,9,1,5,10,7,1,2,1,2,3,1,3,1,1,1,1,15,7,7,7,14,12,1,7,8,6,1,2,9,"M (C), AM (RLC), ST (RL)",Central Midfielder,Attack,Youngster,Full Time,300.0,30/6/2024
405,FÃ¨lix Garreta,D (LC),Real Betis,ESP,182 cm,71 kg,21,1700000.0,8,10,5,6,11,5,6,7,11,8,13,14,12,11,11,12,13,13,9,12,13,11,1,2,1,2,2,2,3,3,1,1,3,8,9,8,12,11,12,11,12,12,5,10,7,11,D (RL),No-Nonsense Centre-Back,Defend,Breakthrough Prospect,Full Time,1700.0,30/6/2024
406,Jake Garrett,"DM, M/AM (C)",Blackburn,ENG,188 cm,65 kg,22,1900000.0,10,12,11,10,12,10,10,12,12,12,12,11,9,11,11,11,12,13,12,13,12,12,1,1,1,1,3,3,1,1,3,4,3,15,14,11,10,11,14,9,16,16,10,5,10,13,"DM, M (C)",Ball Winning Midfielder,Defend,Regular Starter,Full Time,5750.0,30/6/2025
407,Gavi,"M (C), AM (LC)",Barcelona,ESP,173 cm,68 kg,20,114000000.0,13,14,11,11,15,15,11,16,15,15,14,15,6,6,12,13,12,14,11,13,17,15,1,1,3,3,4,3,2,2,2,3,1,19,19,14,14,14,18,13,16,18,12,8,9,15,M (C),Ball Winning Midfielder,Support,Squad Player,Full Time,150000.0,30/6/2028
408,Pablo GaviÃ¡n,D (R),Celta Vigo,ESP,178 cm,67 kg,17,150000.0,7,4,1,1,11,5,1,5,5,5,11,7,6,8,7,8,11,7,6,12,10,6,1,1,1,3,2,4,1,2,2,1,2,5,7,6,4,11,8,8,6,6,4,1,1,6,D (RL),Full-Back,Defend,Youngster,Youth Contract,65.0,30/6/2026
409,JosÃ© GayÃ,D/WB/M/AM (L),Valencia,ESP,172 cm,66 kg,30,49000000.0,14,14,14,8,15,14,11,16,14,15,16,15,5,7,12,16,14,15,11,14,16,13,3,2,3,1,1,1,3,2,3,2,1,12,13,14,14,16,16,16,15,15,14,8,13,15,D/WB (RL),Inverted Wing-Back,Support,Star Player,Full Time,130000.0,30/6/2025
410,Dennis Geiger,"DM, M (C)",Hoffenheim,GER,173 cm,67 kg,27,6400000.0,12,11,14,8,15,12,11,9,15,14,11,12,7,6,12,11,13,14,10,13,14,14,3,2,3,3,3,1,3,1,3,2,4,17,16,15,12,13,16,12,16,16,15,6,10,15,"DM, M (C)",Ball Winning Midfielder,Support,Important Player,Full Time,49000.0,30/6/2025
411,Joe Gelhardt,"AM (C), ST (C)",Hull City,ENG,176 cm,83 kg,23,6600000.0,12,14,10,11,13,16,13,11,13,12,14,12,9,7,4,12,5,13,11,6,14,15,2,1,2,3,2,1,2,2,3,3,1,15,16,9,9,11,15,4,13,14,8,4,10,14,ST (C),Pressing Forward,Attack,-,Full Time,17500.0,30/6/2025
412,Tyrique George,"M (C), AM (RLC), ST (C)",Chelsea,ENG,180 cm,66 kg,19,51000000.0,10,11,13,9,9,16,14,8,8,10,15,7,5,11,4,14,6,16,7,5,9,8,2,2,1,1,2,1,3,2,3,3,2,8,11,9,12,8,12,4,10,11,10,11,5,11,AM (R),Winger,Attack,Breakthrough Prospect,Full Time,2900.0,30/6/2025
413,Tom Georgiou,D (C),Watford,ENG,182 cm,71 kg,18,10000.0,1,1,1,4,3,5,2,2,4,4,9,10,13,9,12,7,9,8,5,11,8,5,1,3,2,3,3,2,3,1,3,2,3,9,7,5,6,13,8,9,4,5,1,1,4,2,D (C),Central Defender,Defend,Youngster,Full Time,250.0,30/6/2025
414,Yannick Gerhardt,"D/WB (L), DM, M/AM (C)",Wolfsburg,GER,184 cm,79 kg,31,9600000.0,11,11,7,11,13,10,9,15,12,12,12,13,12,12,12,13,12,16,12,14,11,12,1,2,2,3,2,3,2,4,4,3,3,13,14,12,13,13,13,8,17,16,11,7,6,12,M (C),Box To Box Midfielder,Support,Regular Starter,Full Time,82000.0,30/6/2024
415,Richard Gerrard,D (L),Oxford United,ENG,182 cm,72 kg,20,35000.0,11,4,2,1,7,7,2,5,6,6,13,4,6,10,9,9,8,5,4,12,11,6,3,3,4,3,1,2,2,1,2,1,1,5,6,6,7,12,7,10,6,6,6,4,1,6,D (RL),Full-Back,Defend,Youngster,Full Time,350.0,30/6/2024
416,Joe Gibbard,"DM, M (C)",Crystal Palace,IRL,180 cm,68 kg,19,200000.0,6,4,6,9,11,6,13,11,7,8,12,8,6,6,7,10,8,7,5,13,5,13,3,3,2,1,1,2,1,3,3,2,3,15,8,5,7,13,7,11,12,12,6,5,4,13,M (C),Mezzala,Support,Youngster,Full Time,725.0,30/6/2024
417,Morgan Gibbs-White,"M (C), AM (RC)",Nottm Forest,ENG,178 cm,72 kg,25,36000000.0,13,15,12,12,16,16,11,14,15,14,13,13,9,10,6,14,11,13,12,9,15,14,1,1,1,1,1,1,3,1,2,1,2,12,10,14,12,14,14,8,14,15,15,5,10,16,M (C),Advanced Playmaker,Support,Important Player,Full Time,93000.0,30/6/2026
418,Liam Gibbs,"DM, M/AM (C)",Norwich,ENG,178 cm,60 kg,22,9200000.0,11,13,13,9,13,6,9,12,14,14,13,12,8,8,8,14,9,13,11,11,11,12,2,2,2,3,3,3,2,1,1,3,1,14,12,13,11,10,13,8,14,13,12,4,14,13,"DM, M (C)",Deep Lying Playmaker,Defend,Regular Starter,Full Time,7000.0,30/6/2026
